external_id,source_zip,source_domain,call_direction,text_hash,pseudo_call_code,pseudo_label_confidence,should_use_for_training,rationale
3523475714_P2_transcript,insurance_outbound.zip,insurance,outbound,088eb2a9b73ad70cb97ec567a2af3cce928e335f30594b38ce24da1af4f4e426,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, PASSIVE_AGREEMENT",0.9,True,"Greeting included, agent collects personal/insurance data for analysis, mentions potential savings, and customer agrees to the process."
2020-09-16-21-04-04_050704d1-0d90-4222-a75d-1a0ac2e566cc_v28jYeXqfSVfSudDCrNXd3B-tzxSg-3YgKFmsKQFp4z_6GJOlGUex-XQ_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,6e3c5b18f664c91e05c6c96564605c0ba12e4e6c6f2b88264e04162626629ae7,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION, PASSIVE_AGREEMENT",0.8,True,"Greeting present, agent verifies identity and current provider, customer engages in off-topic conversation, and agrees to the call's purpose."
10736fb7ba35477fa0fb4ef836579b44_transcript,home_service_inbound.zip,home_service_telecom,inbound,65bf4de0384871e8972a8e42f8534ed072beef40aafe119191bd934d51100632,"OPENING, NEEDS_ANALYSIS, WARM_LEAD",0.9,True,"Contains a clear greeting, agent collects customer contact and service details, and the customer is actively seeking a quote."
DMEMED_rmbpo18_20211018-102420_4236398720_3890565-all_transcript,medical_equipment_outbound.zip,medical_equipment,outbound,efb7479da0ac063de6f0a8e05464f8414af6d26b79bd5d8e795bfd06e3e1c789,"NEEDS_ANALYSIS, PRODUCT_PITCH, PASSIVE_AGREEMENT",0.85,True,Agent verifies personal and medical details and pitches additional Medicare benefits while the customer provides passive confirmation.
a7a48c477ab04ba8bdedc5b772d641ae_transcript,medicare_inbound.zip,medicare,inbound,02105a28fa1a1adb22060b6b60b56960aaf42a33abad67753ce1ca736c0c36b5,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, SOFT_REJECTION",0.95,True,"Includes greeting, scheduling needs, a specific price quote, and the customer ultimately declining the service to use a friend."
2c172fa263fa4947939e9c01f13eca10_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,ced62d1de9fa5fed6c0548d29a13b6a38b63850a59db22419b4d7fd8698bbf6a,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, SOFT_REJECTION",0.9,True,"Greeting present; agent analyzes the window issue and pitches replacement services, but the customer declines as it's not the specific process sought."
64b43b3d1b1e4764a36ded8c0d45a41a_transcript,automotive_inbound.zip,automotive,inbound,ffb06a6d685c0d1cebe19bf37f7615a6342f1eb1c48d712333dfa87d2637ac53,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, CURIOUS_EXPLORATION",0.9,True,"Greeting present; agent asks about credit and vehicle history, while customer discusses price range and zero-down options."
recording-public_569_transcript,customer_service_general_inbound.zip,customer_service,inbound,896f2342e66400ff7f3ffc4758ee37031d94ad2eadc6cda74e43178d6dfc73cb,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Contains greeting, pitch for final expense policy, health screening for eligibility, and mention of a specific price option."
304eb6c6b970455dbbf86e063e041855_transcript,medicare_inbound.zip,medicare,inbound,11d0469fbdc2faad0a48c9d1be1d23ae7428198b30e27546135f4c07e9a99043,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Greeting present, agent explains daycare services, asks about puppy age, and discusses pricing and a free first-day offer."
1ce8e45a98b947318ecb171acbaba401_transcript,medicare_inbound.zip,medicare,inbound,fdf2f09b860cfd8089bd2d7eec31d3aee4e6156b3928acdeae2160d54a375e4c,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.85,True,"Greeting present, agent performs medical screening regarding heat cycles, and customer asks for clarification on symptoms."
DMEMED_rmbpo05_20220107-081828_4103425859_5032933-all_transcript,medical_equipment_outbound.zip,medical_equipment,outbound,16fe77a414b8adab78342f3a95fb46281b8452ec52510ef40fff5b3c1897a87d,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, SUCCESSFUL_SALE",0.95,True,"Greeting present, pitch for a free medical kit, health screening, and explicit customer agreement followed by data collection."
2020-09-17-15-55-44_69be8b37-e913-4eb0-b55c-a30af437b9ce_v2V7T9RY48nTImpEFDdDGPIp7RKA35Rk_ruCqIPOruzLKh6EkpKpuxwQ_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,e61fc246b605a4dedf088e03cbaa3911981e415c18a320e10ab2aef0960c3dc4,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.9,True,"Greeting present, agent gathers current insurance provider details and asks about current monthly payments for a quote comparison."
2020-10-07-19-44-46_f8035dbd-a093-4614-992f-26b78d0d6699_v2Dc1z3ZdLhfdoobyouj2WXALz8Nb0bRxsRXMkjcBOt6eQdL11YdSzIQ_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,bb2d6a623c3ad488578f049c4e9b86ac9f61c70ea77cc29a96dd0933f3e0fbc4,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Contains a greeting, verification of customer details, and a question regarding current insurance payments."
5bc9df06b5c6429ba793b24ef74b6aaa_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,7fd709dc8304089846fdff72d905c1b38c6d5e8654a46d7b25107323c68518df,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.85,True,Greeting is present; the customer is inquiring about a specific service for a cracked window.
48b1131b071346e9b3ab89b7b13e82a2_transcript,home_service_inbound.zip,home_service_telecom,inbound,6b78ea77905f95a1f4ba9ffb8c4c5b98b9104aea8afb2245cc5c1b0dc76bbfbf,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH",0.9,True,"Greeting present, agent analyzes the specific part needed, and a recorded pitch for other services is played."
00febc350e484d04a5104264dfb9fca8_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,2c2ce2ff92a8a516871993d5712f590b191deadc85fa43ffb07340e9b2254845,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, OBJECTION_HANDLING",0.95,True,"Greeting present, agent analyzes car needs, discusses price/taxes, and handles the customer's lack of time."
2020-10-09-21-50-02_1a8dda9f-8b78-4589-b6e8-71a3c3ad86da_v2x3K7qsGsD8lIhmfbeZVMF0ZX9zCxUrqWZv2zR23rmc-0kjsAliOMnQ_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,fa12eecf5d95670236db387c66be4fd846b05fbef804a875ca3a2106ee19aab3,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Greeting present, extensive needs analysis/verification, and a question about current insurance costs."
295a3a5ba7d04e03b6d871f205bdc43b_transcript,medicare_inbound.zip,medicare,inbound,2b4bce0018010707b4c3ad3bc3ae1ca426e374bea44c7fdbd3c9a5165b04bd39,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,Contains a standard greeting and the agent collects patient information to address the customer's specific medical inquiry.
9185500dd35f4a00b0b740d065db60d7 (1)_transcript,home_service_inbound.zip,home_service_telecom,inbound,1184cd6d15c201a8b23294f238c02208979d54256f5dc28f15b3d5dc3d703763,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Includes a greeting, a pitch for estimation options, discussion of a site visit fee, and a request for measurements."
2020-06-19-13-39-05_f642b660-62fc-4e6c-bc47-c72dc9ada420_v2KymRkjq0-U1PgQpaP63zV7INuHGgq2y-e0q4EYPuBXT83kPgWbf6eA_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,f56f5ed8e5f8b8cd983deaafcf3d225d7761a21486e7bbbc4f8f755e1e24e7d4,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION, CURIOUS_EXPLORATION",0.9,True,"Features a greeting, agent gathering customer details for a quote, and discussion regarding lower insurance pricing."
2021-08-24-15-10-20_8cff0c63-4d74-4e45-bab2-74bd80ccddc1_v2OO8Ap1uNgc3w-JTzsOTwSrtB3a1A03eGZEmVIBjU8ZOpibflN91pwQ_-_Copy_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,d4b578f0b2bb917e7fdc6fd51743f357dcb85c60d3bc34a54456720c5e49fde1,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Contains a greeting, a pitch for Medicare benefit services, detailed eligibility questioning, and discussion of monthly premiums."
b6891a6cdb77476d85eb48fc2c9be8a4_transcript,automotive_inbound.zip,automotive,inbound,abbba6075fed8c0887210c8fc14d0945956d815d33b3670efbf1914238917e2f,"FEE_DISCUSSION, COMPETITOR_COMPARISON, CLOSING_NEGOTIATION, NEEDS_ANALYSIS",0.85,True,"Focuses on price negotiation, compares the vehicle to a competitor's offer, and discusses financing and final 'out the door' costs."
fdd38970ebbf46a09940996cd7306c69_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,9209a2992d0060b62f965fab1e5c1dd19309f8a30b72a0acfaa1940bf7d45659,"OPENING, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.8,True,Agent greets the customer and verifies location/contact details. Customer passively agrees to a callback after learning the area is no longer serviced.
07941a95162043caaa00cbc02dad7024_transcript,medicare_inbound.zip,medicare,inbound,9a35188af830185d80c79c3c88a3c2321b198768dbee231cbdddf8d8bec65d63,"OPENING, CURIOUS_EXPLORATION, FEE_DISCUSSION, NEEDS_ANALYSIS",0.9,True,"Customer inquires about doggy daycare services, asks about pricing, and agent explains the behavioral evaluation process."
3182818825_transcript,insurance_outbound.zip,insurance,outbound,1f3d96bd1cdfaaa8c7cebaabf2940aff579d9880766095442b3f5f33bb013491,"OPENING, PRODUCT_PITCH, ENTHUSIASTIC_AGREEMENT, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,Agent pitches Medicare benefits and no-cost upgrades; customer responds positively while agent verifies eligibility and residence.
733af3c51afd4a0290c70b71757bc99b_transcript,medicare_inbound.zip,medicare,inbound,adaab549cfe0ac45270ac5608ee01cfe02cab1f2a44cc9f51164096ae6f1ef3c,"OPENING, NEEDS_ANALYSIS",0.5,False,Transcript consists entirely of an IVR menu providing a greeting and directing users based on their needs.
2020-04-01-19-10-41_7bb35baa-744c-11ea-9852-0ab291527373_7a8d5744-744c-11ea-9c12-e9b4f10ab399_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,701c8c77ce8206daeb10c528276399016cb4116289822a2453f0f98f33f4337d,"OPENING, OVERWHELMED_CONFUSION, NEEDS_ANALYSIS, SOFT_REJECTION",0.85,True,Agent greets customer who is confused about the call's purpose; customer denies looking for insurance rates when asked.
ff7193b060a348a5a5dd4b26a61ea0b0_transcript,medicare_inbound.zip,medicare,inbound,1fed64b31079609ecc80a543b6143756528d774f894469d5702689457ede1ec6,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Contains a greeting, agent collects patient demographics and insurance details, and mentions providing a cost estimate for charges."
c53d4171bf384cbd8499aab61ae5c290_transcript,medicare_inbound.zip,medicare,inbound,609b7d4ae22e386e5e63920e5c4fe56aa4974856c0de32c695979980884a8ed0,"OPENING, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.9,True,"Includes a greeting, agent asks for account verification details to locate a lost item, and customer agrees to a hold."
recording-public_1197_transcript,customer_service_general_inbound.zip,customer_service,inbound,b88aed0c89d73f047d457537e38fdadbd653298883aa8e9ea7b83042a135828c,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH",0.95,True,"Greeting is present, agent pitches their ability to find the best carrier options and asks about current coverage and health."
515a3ae80588467fb372e7f62e7785a5_transcript,home_service_inbound.zip,home_service_telecom,inbound,51cbd52b158c51748a9b3024645e0a62c2a61fa20ed6952e3a087157ad4ceff3,"OPENING, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.9,True,"Greeting present, agent collects contact and location information to facilitate a transfer for a service estimate."
2020-09-17-17-28-08_97f76e60-2a78-4083-b268-500c5b1b57d8_v2YWOzfFouFelxL0KsZSSTH98S3tEyZAJU8ExzH26pvU_BK8F6AVG09A_transcript,auto_insurance_customer_service_inbound.zip,insurance,inbound,aa90bef469cc479109c6d7e3b956c8aa9cbb918358f39d6d359adf509101d563,"OPENING, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Greeting present, agent verifies current provider and military status, and specifically asks about the customer's current insurance payment amount."
recording-public_1008_transcript,customer_service_general_inbound.zip,customer_service,inbound,bf864cb4e6ecc5afb1729723f6012b8f5c7d3dffa84f3d8927ab8bd125a5633b,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, FEE_DISCUSSION",0.95,True,"Contains greeting, detailed questioning about health/coverage needs, presentation of insurance options, and specific pricing/budget discussions."
3bdf25763afa460f90622240e6cd721d_transcript,home_service_inbound.zip,home_service_telecom,inbound,d951dde349ef089e57eccf3c202d0f6721a0f2b26a1c71976b4f37cdd684be9c,"OPENING, NEEDS_ANALYSIS",0.9,True,Includes the call greeting and the agent gathering customer details and problem descriptions to assess the plumbing issue.
97c3bc653b0146678a795dcf617cd48d_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,ad31a3b8d7a6d0c8eee4f9b22d2e395f1177f30b108e3309f3ba061b3bfd4c7c,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.85,True,"Greeting is present; agent asks specific questions about table dimensions and use, while the customer explores available glass colors."
6037523449_transcript,insurance_outbound.zip,insurance,outbound,fce346a08ba95c77bd48888ac29ae71c89b3fe713d603497c88b51dd5419d6d1,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS",0.9,True,"Greeting is present, agent mentions eligibility for benefits (pitch), and verifies personal and Medicare details (needs analysis)."
a5e99186fb514da9b11196b452325bda_transcript,automotive_inbound.zip,automotive,inbound,941ee072d1c04ac47f6ac5ed1bb552e1f382e5c87f1b5298c98a33c602340017,"OPENING, PRODUCT_PITCH, SUCCESSFUL_SALE",0.95,True,"Greeting is present, agent offers a specific appointment time (pitch), and the customer explicitly commits to the booking."
33a058867a424d3b90b838b5141bd6f8_transcript,home_service_inbound.zip,home_service_telecom,inbound,7191a45629f0139a3d185df91d03e6ed52ac76e9bfc865c78f79b42426c7d340,"OPENING, NEEDS_ANALYSIS, CURIOUS_EXPLORATION",0.9,True,Contains a greeting and the agent asks specific questions about the window type to determine the required service.
775481f61a2245268619988d252fddac36311921_transcript,medicare_inbound.zip,medicare,inbound,795a988b0ac04cc1de1c94ea29db8a72770328297f8f0f7a4c592f089fcd0dc1,"OPENING, NEEDS_ANALYSIS, PRODUCT_PITCH, CURIOUS_EXPLORATION",0.9,True,Greeting present; agent analyzes boarding needs and pitches various room tiers and enrichment packages.
0efbc7590ef64d9f8d36dcd65fe4c1ae_transcript,medicare_inbound.zip,medicare,inbound,d63f3095c7ddbb8e6daab490be49529a41faaf63aa84c98eeb3716440b18dc88,"OPENING, NEEDS_ANALYSIS, PASSIVE_AGREEMENT",0.9,True,Greeting present; agent asks about the dog's health and the customer agrees to the offered appointment time.
recording-public_878_transcript,customer_service_general_inbound.zip,customer_service,inbound,70c26d7eedd471e9a299654e1bd2bec8b873f9af15be045b2a580df28035c977,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, SOFT_REJECTION, OBJECTION_HANDLING",0.95,True,"Greeting present; agent pitches insurance with specific costs, customer rejects due to budget, and agent attempts to adjust the offer."
6544b4090f094fb8aa3d9b1e7a2198b8_transcript,automotive_inbound.zip,automotive,inbound,1561b6d9031cd8a1beb18eefe3ba2e2206a7b9a1ad4cdf2c2afab47887fd84eb,"OPENING, CURIOUS_EXPLORATION, NEEDS_ANALYSIS",0.85,True,Greeting present; customer inquires about repair status and agent asks for account details to locate the vehicle.
7242533518_transcript,insurance_outbound.zip,insurance,outbound,cec8c220cb79a704795fd41066b8c3a8462071aacaa5cf0ec43b2405d7b84970,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS",0.95,True,"Contains greeting, a pitch for Medicare upgrades, mentions of zero additional cost, and eligibility verification questions."
9898421587_transcript,insurance_outbound.zip,insurance,outbound,5fb278f77718012b3ee6c74fe98963255b662441b1dd478c1a049b9509b2c162,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, CURIOUS_EXPLORATION",0.95,True,"Includes greeting, Medicare benefits pitch, discussion of no-cost premiums, and customer inquiring about the timeline."
3b6483041fdf427a924a1d21de897e71_transcript,home_service_inbound.zip,home_service_telecom,inbound,118880b7732742bccb150f3cc0feb8180b18bb4617e4a5e1bbd73c464b5ad376,"OPENING, NEEDS_ANALYSIS, SOFT_REJECTION",0.9,True,"Greeting present, agent attempts to qualify interest in franchise ownership, and customer rejects that specific goal."
8143224696_transcript,insurance_outbound.zip,insurance,outbound,ecf1149067ba5a69969f2da049c1561dcbfce0c0d1106a6318c4ef969abdf1b5,"OPENING, PRODUCT_PITCH, FEE_DISCUSSION, NEEDS_ANALYSIS, APATHETIC_RESPONSE",0.95,True,"Greeting, Medicare pitch with money-back mentions, eligibility checks, and customer responding with 'I don't know'."
c49c30eb855a48349bb9fdcd9518cf1b_transcript,home_ervice_inbound&telecom _outbound.zip,home_service_telecom,outbound,2cc0b16600f89e288bddc4f0fd4e1dd55525601a64f5e40ef6feab7b6247b6cf,"OPENING, NEEDS_ANALYSIS",0.85,True,Greeting is present and the agent collects personal information to process a service request.
9786831540_transcript,insurance_outbound.zip,insurance,outbound,666e6981225bd94828331270371714d444cdc50f5bb4aef69345aeb80f072560,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Contains a greeting, a pitch for Medicare benefits, eligibility verification, and discussion of premiums and co-payments."
5a9ba991f48f445689717e0e9a10625a_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,660ba321d8e5656f5aecb31c26bc80bd910b8c0bce4298d3bb81b6bd5e3811af,"OPENING, CURIOUS_EXPLORATION, FEE_DISCUSSION, PRODUCT_PITCH",0.9,True,Greeting present; customer explores vehicle details and price; agent pitches the vehicle's availability and condition.
2021-08-25-21-41-08_02a10f10-7c6c-4be6-87c2-131b1b91f846_v2w8Ywhzlam6IAXoXlvSjyn7GrZSferJWR7tqiPJ3mE5NPy72cW6v6mg_transcript,automotive_and_healthcare_insurance_inbound.zip,insurance,inbound,7ef584c8f5a8619594a549cafc2c6f159f97c2b0861c6cc34c257efddc0d89b3,"OPENING, PRODUCT_PITCH, NEEDS_ANALYSIS, FEE_DISCUSSION",0.95,True,"Greeting present; agent pitches Medicare review service, asks about current coverage/zip code, and discusses copays."
efb3c3ba463a4808988f5ec978d67fed36379490_transcript,medicare_inbound.zip,medicare,inbound,1d679cc89b0110c0e020745f51a4115284d0f0b858382cb2ec6a8c86a5365b5b,"OPENING, PASSIVE_AGREEMENT",0.8,False,Greeting present; the call is a service update regarding a pet with the customer agreeing to the information provided.
